05/15/26-17:35:26.738037 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,51508,10.10.10.50,80,60369,Web Application Attack,1,alert,Allow
05/15/26-17:35:26.741968 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,51514,10.10.10.50,80,5330,Web Application Attack,1,alert,Allow
05/15/26-17:35:26.748944 ,120,18,1,"(http_inspect) PROTOCOL-OTHER HTTP server response before client request ",TCP,10.10.10.50,80,192.168.100.100,51516,11334,Unknown Traffic,3,alert,Allow
05/15/26-17:35:26.748944 ,120,3,1,"(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE",TCP,10.10.10.50,80,192.168.100.100,51516,11334,Unknown Traffic,3,alert,Allow
05/15/26-17:35:26.754021 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,51522,10.10.10.50,80,2963,Web Application Attack,1,alert,Allow
05/15/26-17:35:26.760511 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,51522,10.10.10.50,80,2965,Web Application Attack,1,alert,Allow
05/15/26-17:35:28.719741 ,119,31,1,"(http_inspect) UNKNOWN METHOD",TCP,192.168.100.100,51554,10.10.10.50,80,21074,Unknown Traffic,3,alert,Allow
05/15/26-17:35:28.851667 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51584,10.10.10.50,80,22662,Unknown Traffic,3,alert,Allow
05/15/26-17:35:28.860816 ,119,2,1,"(http_inspect) DOUBLE DECODING ATTACK",TCP,192.168.100.100,51600,10.10.10.50,80,10498,Not Suspicious Traffic,3,alert,Allow
05/15/26-17:35:28.886776 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51600,10.10.10.50,80,10506,Unknown Traffic,3,alert,Allow
05/15/26-17:35:28.891754 ,119,2,1,"(http_inspect) DOUBLE DECODING ATTACK",TCP,192.168.100.100,51608,10.10.10.50,80,27283,Not Suspicious Traffic,3,alert,Allow
05/15/26-17:35:28.993854 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51608,10.10.10.50,80,27309,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.009383 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51624,10.10.10.50,80,31453,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.014628 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51630,10.10.10.50,80,48775,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.019299 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51640,10.10.10.50,80,5182,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.077001 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51654,10.10.10.50,80,31815,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.361556 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51664,10.10.10.50,80,32187,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.385273 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51674,10.10.10.50,80,42823,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.393096 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51680,10.10.10.50,80,51039,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.398649 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51686,10.10.10.50,80,32047,Unknown Traffic,3,alert,Allow
05/15/26-17:35:29.406031 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51710,10.10.10.50,80,33833,Unknown Traffic,3,alert,Allow
05/15/26-17:35:31.358729 ,119,28,1,"(http_inspect) POST W/O CONTENT-LENGTH OR CHUNKS",TCP,10.10.10.50,80,192.168.100.100,51716,48679,Unknown Traffic,3,alert,Allow
05/15/26-17:35:31.361957 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51716,10.10.10.50,80,48743,Unknown Traffic,3,alert,Allow
05/15/26-17:35:32.356914 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51720,10.10.10.50,80,52766,Unknown Traffic,3,alert,Allow
05/15/26-17:35:32.656442 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51730,10.10.10.50,80,30835,Unknown Traffic,3,alert,Allow
05/15/26-17:35:32.660296 ,1,9000002,1,"BERMA-002 Port Scan - Enumeracion red corporativa",TCP,192.168.100.100,51742,10.10.10.50,80,53312,Detection of a Network Scan,3,alert,Allow
05/15/26-17:35:32.696207 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51742,10.10.10.50,80,64139,Unknown Traffic,3,alert,Allow
05/15/26-17:35:33.033818 ,1,9000003,1,"BERMA-003 HMI Web Access - Acceso interfaz Siemens TP1200",TCP,192.168.100.100,51758,10.10.10.50,80,402,Web Application Attack,1,alert,Allow
05/15/26-17:35:35.989251 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51758,10.10.10.50,80,1277,Unknown Traffic,3,alert,Allow
05/15/26-17:35:35.997258 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51770,10.10.10.50,80,63546,Unknown Traffic,3,alert,Allow
05/15/26-17:35:36.001949 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,51774,10.10.10.50,80,9192,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.273639 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33412,10.10.10.50,80,39115,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.346144 ,119,2,1,"(http_inspect) DOUBLE DECODING ATTACK",TCP,192.168.100.100,33412,10.10.10.50,80,39138,Not Suspicious Traffic,3,alert,Allow
05/15/26-17:35:37.652865 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33420,10.10.10.50,80,26488,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.667459 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33424,10.10.10.50,80,17388,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.749354 ,119,2,1,"(http_inspect) DOUBLE DECODING ATTACK",TCP,192.168.100.100,33424,10.10.10.50,80,17413,Not Suspicious Traffic,3,alert,Allow
05/15/26-17:35:37.784397 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33434,10.10.10.50,80,57198,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.789329 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33444,10.10.10.50,80,11254,Unknown Traffic,3,alert,Allow
05/15/26-17:35:37.832374 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,33446,10.10.10.50,80,58431,Unknown Traffic,3,alert,Allow
05/15/26-17:35:51.868891 ,120,18,1,"(http_inspect) PROTOCOL-OTHER HTTP server response before client request ",TCP,10.10.10.50,80,192.168.100.100,39638,52344,Unknown Traffic,3,alert,Allow
05/15/26-17:35:52.779047 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,39646,10.10.10.50,80,53006,Unknown Traffic,3,alert,Allow
05/15/26-17:35:52.788358 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,39652,10.10.10.50,80,14660,Unknown Traffic,3,alert,Allow
05/15/26-17:35:52.796143 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,39662,10.10.10.50,80,11086,Unknown Traffic,3,alert,Allow
05/15/26-17:35:56.021557 ,119,31,1,"(http_inspect) UNKNOWN METHOD",TCP,192.168.100.100,39674,10.10.10.50,80,42450,Unknown Traffic,3,alert,Allow
05/15/26-17:35:56.798317 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,39674,10.10.10.50,80,42585,Unknown Traffic,3,alert,Allow
05/15/26-17:35:59.132603 ,119,18,1,"(http_inspect) WEBROOT DIRECTORY TRAVERSAL",TCP,192.168.100.100,57654,10.10.10.50,80,44537,Unknown Traffic,3,alert,Allow
05/15/26-17:36:00.763066 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,57658,10.10.10.50,80,32798,Web Application Attack,1,alert,Allow
05/15/26-17:36:00.768515 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,57658,10.10.10.50,80,32799,Web Application Attack,1,alert,Allow
05/15/26-17:36:00.774585 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,57658,10.10.10.50,80,32800,Web Application Attack,1,alert,Allow
05/15/26-17:36:00.778286 ,1,9000004,1,"BERMA-004 Web Scanner Nikto - Reconocimiento aplicacion web",TCP,192.168.100.100,57658,10.10.10.50,80,32801,Web Application Attack,1,alert,Allow
